word             ,Weight      ,type
festival         ,0.6         ,joy
intense          ,0.6         ,joy
jackpot          ,0.6         ,joy
miraculous       ,0.6         ,joy
outstanding      ,0.6         ,joy
rapt             ,0.6         ,joy
unexpected       ,0.6         ,joy
joyous           ,0.4         ,joy
wonderfully      ,0.4         ,joy
elated           ,0.4         ,joy
jubilant         ,0.4         ,joy
marvelously      ,0.4         ,joy
award            ,0.4         ,joy
enthusiasm       ,0.4         ,joy
exquisite        ,0.4         ,joy
glory            ,0.4         ,joy
jubilee          ,0.4         ,joy
savor            ,0.4         ,joy
triumph          ,0.4         ,joy
victory          ,0.4         ,joy
vivid            ,0.4         ,joy
amusing          ,0.4         ,joy
applause         ,0.4         ,joy
aspiring         ,0.4         ,joy
astonishment     ,0.4         ,joy
beaming          ,0.4         ,joy
beer             ,0.4         ,joy
bride            ,0.4         ,joy
brilliant        ,0.4         ,joy
compliment       ,0.4         ,joy
confident        ,0.4         ,joy
ecstatic         ,0.4         ,joy
electric         ,0.4         ,joy
embrace          ,0.4         ,joy
engaged          ,0.4         ,joy
entertaining     ,0.4         ,joy
entertainment    ,0.4         ,joy
exceed           ,0.4         ,joy
favorable        ,0.4         ,joy
glee             ,0.4         ,joy
glorification    ,0.4         ,joy
hero             ,0.4         ,joy
holiday          ,0.4         ,joy
magical          ,0.4         ,joy
parade           ,0.4         ,joy
rapture          ,0.4         ,joy
recreation       ,0.4         ,joy
rising           ,0.4         ,joy
romp             ,0.4         ,joy
sensual          ,0.4         ,joy
sensuality       ,0.4         ,joy
sex              ,0.4         ,joy
spirits          ,0.4         ,joy
sweet            ,0.4         ,joy
treat            ,0.4         ,joy
trophy           ,0.4         ,joy
victorious       ,0.4         ,joy
zealous          ,0.4         ,joy
cheerful         ,0.2         ,joy
splendid         ,0.2         ,joy
enchanted        ,0.2         ,joy
joyful           ,0.2         ,joy
aspire           ,0.2         ,joy
glorify          ,0.2         ,joy
hug              ,0.2         ,joy
magnificence     ,0.2         ,joy
merry            ,0.2         ,joy
music            ,0.2         ,joy
passion          ,0.2         ,joy
precious         ,0.2         ,joy
prosper          ,0.2         ,joy
purr             ,0.2         ,joy
adorable         ,0.2         ,joy
adore            ,0.2         ,joy
advent           ,0.2         ,joy
affluence        ,0.2         ,joy
alive            ,0.2         ,joy
amuse            ,0.2         ,joy
blessed          ,0.2         ,joy
ceremony         ,0.2         ,joy
communion        ,0.2         ,joy
congratulatory   ,0.2         ,joy
crowning         ,0.2         ,joy
delicious        ,0.2         ,joy
devout           ,0.2         ,joy
ecstasy          ,0.2         ,joy
entertain        ,0.2         ,joy
excitation       ,0.2         ,joy
felicity         ,0.2         ,joy
frolic           ,0.2         ,joy
genial           ,0.2         ,joy
gift             ,0.2         ,joy
hurrah           ,0.2         ,joy
inviting         ,0.2         ,joy
lovemaking       ,0.2         ,joy
praiseworthy     ,0.2         ,joy
progress         ,0.2         ,joy
rollicking       ,0.2         ,joy
special          ,0.2         ,joy
spouse           ,0.2         ,joy
sympathetic      ,0.2         ,joy
tantalizing      ,0.2         ,joy
thrilling        ,0.2         ,joy
thriving         ,0.2         ,joy
venerable        ,0.2         ,joy
victor           ,0.2         ,joy
vitality         ,0.2         ,joy
vivacious        ,0.2         ,joy
wealth           ,0.2         ,joy
adoration        ,0.2         ,joy
advance          ,0.2         ,joy
aloha            ,0.2         ,joy
balm             ,0.2         ,joy
betrothed        ,0.2         ,joy
bountiful        ,0.2         ,joy
buss             ,0.2         ,joy
celebrity        ,0.2         ,joy
cheering         ,0.2         ,joy
classics         ,0.2         ,joy
clean            ,0.2         ,joy
connoisseur      ,0.2         ,joy
crescendo        ,0.2         ,joy
delighted        ,0.2         ,joy
diamond          ,0.2         ,joy
eager            ,0.2         ,joy
ejaculation      ,0.2         ,joy
elite            ,0.2         ,joy
encourage        ,0.2         ,joy
enthusiast       ,0.2         ,joy
exaltation       ,0.2         ,joy
excellent        ,0.2         ,joy
exciting         ,0.2         ,joy
expedient        ,0.2         ,joy
exuberance       ,0.2         ,joy
festive          ,0.2         ,joy
finally          ,0.2         ,joy
food             ,0.2         ,joy
freedom          ,0.2         ,joy
frisky           ,0.2         ,joy
gain             ,0.2         ,joy
glitter          ,0.2         ,joy
godsend          ,0.2         ,joy
graduation       ,0.2         ,joy
hedonism         ,0.2         ,joy
heroic           ,0.2         ,joy
hilarious        ,0.2         ,joy
hopeful          ,0.2         ,joy
hymn             ,0.2         ,joy
immerse          ,0.2         ,joy
inheritance      ,0.2         ,joy
intimate         ,0.2         ,joy
jest             ,0.2         ,joy
journey          ,0.2         ,joy
kudos            ,0.2         ,joy
labor            ,0.2         ,joy
laughter         ,0.2         ,joy
legalized        ,0.2         ,joy
liberty          ,0.2         ,joy
memorable        ,0.2         ,joy
money            ,0.2         ,joy
nap              ,0.2         ,joy
notable          ,0.2         ,joy
opera            ,0.2         ,joy
opportune        ,0.2         ,joy
orchestra        ,0.2         ,joy
paragon          ,0.2         ,joy
passionate       ,0.2         ,joy
perfection       ,0.2         ,joy
powerful         ,0.2         ,joy
prevail          ,0.2         ,joy
privileged       ,0.2         ,joy
prosperous       ,0.2         ,joy
rekindle         ,0.2         ,joy
remarkable       ,0.2         ,joy
revels           ,0.2         ,joy
revival          ,0.2         ,joy
salute           ,0.2         ,joy
silly            ,0.2         ,joy
superman         ,0.2         ,joy
superstar        ,0.2         ,joy
sweetheart       ,0.2         ,joy
unbeaten         ,0.2         ,joy
unsurpassed      ,0.2         ,joy
untie            ,0.2         ,joy
uplift           ,0.2         ,joy
winning          ,0.2         ,joy
winnings         ,0.2         ,joy
youth            ,0.2         ,joy
zest             ,0.2         ,joy
beautiful        ,0.0         ,joy
cheerfulness     ,0.0         ,joy
enjoy            ,0.0         ,joy
harmoniously     ,0.0         ,joy
vacation         ,0.0         ,joy
chuckle          ,0.0         ,joy
commendable      ,0.0         ,joy
fulfillment      ,0.0         ,joy
glow             ,0.0         ,joy
inspiration      ,0.0         ,joy
inspired         ,0.0         ,joy
liberation       ,0.0         ,joy
miracle          ,0.0         ,joy
mirth            ,0.0         ,joy
radiance         ,0.0         ,joy
satisfied        ,0.0         ,joy
symphony         ,0.0         ,joy
transcendence    ,0.0         ,joy
achievement      ,0.0         ,joy
amen             ,0.0         ,joy
amour            ,0.0         ,joy
appreciation     ,0.0         ,joy
approve          ,0.0         ,joy
aspiration       ,0.0         ,joy
birthday         ,0.0         ,joy
brighten         ,0.0         ,joy
carol            ,0.0         ,joy
celestial        ,0.0         ,joy
companion        ,0.0         ,joy
cove             ,0.0         ,joy
elegance         ,0.0         ,joy
enchant          ,0.0         ,joy
enjoying         ,0.0         ,joy
fondness         ,0.0         ,joy
fortune          ,0.0         ,joy
giggle           ,0.0         ,joy
gladness         ,0.0         ,joy
good             ,0.0         ,joy
gush             ,0.0         ,joy
heartfelt        ,0.0         ,joy
hobby            ,0.0         ,joy
honeymoon        ,0.0         ,joy
hope             ,0.0         ,joy
humanitarian     ,0.0         ,joy
jovial           ,0.0         ,joy
laughing         ,0.0         ,joy
lover            ,0.0         ,joy
marry            ,0.0         ,joy
merriment        ,0.0         ,joy
optimism         ,0.0         ,joy
playful          ,0.0         ,joy
praised          ,0.0         ,joy
presto           ,0.0         ,joy
pride            ,0.0         ,joy
rejoice          ,0.0         ,joy
rejoicing        ,0.0         ,joy
restorative      ,0.0         ,joy
reward           ,0.0         ,joy
rhythmical       ,0.0         ,joy
romantic         ,0.0         ,joy
salutary         ,0.0         ,joy
splendor         ,0.0         ,joy
sterling         ,0.0         ,joy
succeeding       ,0.0         ,joy
sun              ,0.0         ,joy
thankful         ,0.0         ,joy
triumphant       ,0.0         ,joy
truce            ,0.0         ,joy
visionary        ,0.0         ,joy
                 ,0.0         ,joy
accompaniment    ,0.0         ,joy
acrobat          ,0.0         ,joy
advocacy         ,0.0         ,joy
allure           ,0.0         ,joy
animated         ,0.0         ,joy
ardent           ,0.0         ,joy
auspicious       ,0.0         ,joy
authentic        ,0.0         ,joy
baby             ,0.0         ,joy
baptismal        ,0.0         ,joy
basketball       ,0.0         ,joy
befriend         ,0.0         ,joy
bonanza          ,0.0         ,joy
bridal           ,0.0         ,joy
brotherly        ,0.0         ,joy
buddy            ,0.0         ,joy
candid           ,0.0         ,joy
cash             ,0.0         ,joy
chant            ,0.0         ,joy
charitable       ,0.0         ,joy
child            ,0.0         ,joy
childhood        ,0.0         ,joy
chirp            ,0.0         ,joy
clap             ,0.0         ,joy
clown            ,0.0         ,joy
compensate       ,0.0         ,joy
completion       ,0.0         ,joy
courtship        ,0.0         ,joy
cream            ,0.0         ,joy
daughter         ,0.0         ,joy
deal             ,0.0         ,joy
demonstrative    ,0.0         ,joy
diary            ,0.0         ,joy
ditty            ,0.0         ,joy
doll             ,0.0         ,joy
dolphin          ,0.0         ,joy
eagerness        ,0.0         ,joy
edification      ,0.0         ,joy
equality         ,0.0         ,joy
esteem           ,0.0         ,joy
fain             ,0.0         ,joy
feat             ,0.0         ,joy
fete             ,0.0         ,joy
fidelity         ,0.0         ,joy
firstborn        ,0.0         ,joy
fitting          ,0.0         ,joy
flattering       ,0.0         ,joy
football         ,0.0         ,joy
forefathers      ,0.0         ,joy
found            ,0.0         ,joy
fraternal        ,0.0         ,joy
friend           ,0.0         ,joy
friendliness     ,0.0         ,joy
glide            ,0.0         ,joy
godly            ,0.0         ,joy
grandchildren    ,0.0         ,joy
grant            ,0.0         ,joy
hardy            ,0.0         ,joy
hilarity         ,0.0         ,joy
hire             ,0.0         ,joy
humorous         ,0.0         ,joy
improve          ,0.0         ,joy
inauguration     ,0.0         ,joy
income           ,0.0         ,joy
infant           ,0.0         ,joy
inseparable      ,0.0         ,joy
intelligence     ,0.0         ,joy
invite           ,0.0         ,joy
joker            ,0.0         ,joy
jump             ,0.0         ,joy
kitten           ,0.0         ,joy
laugh            ,0.0         ,joy
laurels          ,0.0         ,joy
liquor           ,0.0         ,joy
lucky            ,0.0         ,joy
lyre             ,0.0         ,joy
majority         ,0.0         ,joy
marrow           ,0.0         ,joy
midwife          ,0.0         ,joy
obliging         ,0.0         ,joy
obtainable       ,0.0         ,joy
organ            ,0.0         ,joy
organization     ,0.0         ,joy
pastry           ,0.0         ,joy
pay              ,0.0         ,joy
playground       ,0.0         ,joy
pledge           ,0.0         ,joy
practiced        ,0.0         ,joy
preservative     ,0.0         ,joy
prestige         ,0.0         ,joy
progression      ,0.0         ,joy
proud            ,0.0         ,joy
providing        ,0.0         ,joy
quaint           ,0.0         ,joy
rave             ,0.0         ,joy
raving           ,0.0         ,joy
renovation       ,0.0         ,joy
repay            ,0.0         ,joy
reproductive     ,0.0         ,joy
rescue           ,0.0         ,joy
resources        ,0.0         ,joy
ribbon           ,0.0         ,joy
roadster         ,0.0         ,joy
romance          ,0.0         ,joy
salary           ,0.0         ,joy
sanctify         ,0.0         ,joy
scholarship      ,0.0         ,joy
soundness        ,0.0         ,joy
spaniel          ,0.0         ,joy
strengthening    ,0.0         ,joy
sublimation      ,0.0         ,joy
sunny            ,0.0         ,joy
swim             ,0.0         ,joy
teach            ,0.0         ,joy
tickle           ,0.0         ,joy
tinsel           ,0.0         ,joy
toast            ,0.0         ,joy
treasure         ,0.0         ,joy
tree             ,0.0         ,joy
twinkle          ,0.0         ,joy
undying          ,0.0         ,joy
